2023-05-10 00:00:00,SPY,sell,-0.24257456806813593,412.8087211029053,backtest,,,{'pnl': 5.8284411525267386}
2023-05-11 00:00:00,SPY,buy,0.0908173914983621,412.17121788330076,backtest,,,{'pnl': 0.0}
2023-05-12 00:00:00,SPY,buy,0.06828952563348878,411.63115533752443,backtest,,,{'pnl': 0.0}
2023-05-15 00:00:00,SPY,sell,-0.17913114687168274,412.96870876464845,backtest,,,{'pnl': 4.323850134746133}
2023-05-16 00:00:00,SPY,buy,0.34965769056967133,410.291025,backtest,,,{'pnl': 0.0}
2023-05-17 00:00:00,SPY,sell,-0.626292104021374,415.1884879852295,backtest,,,{'pnl': 16.444610258825723}
2023-05-18 00:00:00,SPY,sell,-0.4940724703243262,419.1880879852295,backtest,,,{'pnl': 14.948999242401953}
2023-05-19 00:00:00,SPY,buy,0.0749361475435677,418.6618571166992,backtest,,,{'pnl': 0.0}
2023-05-22 00:00:00,SPY,sell,-0.020904149530380778,418.7481295440674,backtest,,,{'pnl': 0.6226603093563301}
2023-05-23 00:00:00,SPY,buy,0.5842237826215921,414.1314053375244,backtest,,,{'pnl': 0.0}
2023-05-24 00:00:00,SPY,buy,0.37859637264159574,411.1311053375244,backtest,,,{'pnl': 0.0}
2023-05-25 00:00:00,SPY,sell,-0.44771753142553905,414.60852889709474,backtest,,,{'pnl': 11.343722176121942}
2023-05-26 00:00:00,SPY,sell,-0.6627042595304431,419.9779870147705,backtest,,,{'pnl': 20.349157133800283}
2023-05-30 00:00:00,SPY,sell,-0.01958115816597683,420.1379746765137,backtest,,,{'pnl': 0.6043965180866051}
2023-05-31 00:00:00,SPY,buy,0.28636440204553537,417.89179110412596,backtest,,,{'pnl': 0.0}
2023-06-01 00:00:00,SPY,sell,-0.4852324955684537,421.77782532348635,backtest,,,{'pnl': 15.719010685237093}
2023-06-02 00:00:00,SPY,sell,-0.730103282170532,427.8772214263916,backtest,,,{'pnl': 28.104740480763365}
2023-06-05 00:00:00,SPY,buy,0.09732913699765788,427.14271610412595,backtest,,,{'pnl': 0.0}
2023-06-06 00:00:00,SPY,sell,-0.1103195726322781,427.9871957794189,backtest,,,{'pnl': 4.25320615263007}
2023-06-07 00:00:00,SPY,buy,0.17589826000455844,426.59264279174806,backtest,,,{'pnl': 0.0}
2023-06-08 00:00:00,SPY,sell,-0.30554094200061854,429.0870918823242,backtest,,,{'pnl': 12.08822908103081}
2023-06-09 00:00:00,SPY,sell,-0.09064785877352222,429.8570038970947,backtest,,,{'pnl': 3.6561255755559854}
2023-06-12 00:00:00,SPY,sell,-0.4543899218006118,433.75660779418945,backtest,,,{'pnl': 20.098977187580278}
2023-06-13 00:00:00,SPY,sell,-0.32896740566762617,436.61633766174316,backtest,,,{'pnl': 15.491935361827405}
2023-06-14 00:00:00,SPY,sell,-0.05947302282892508,437.13627467651366,backtest,,,{'pnl': 2.831662389152591}
2023-06-15 00:00:00,SPY,sell,-0.6117057086153466,442.5557461029053,backtest,,,{'pnl': 32.439991439654655}
2023-06-16 00:00:00,SPY,buy,0.35383689048941847,439.5039374542236,backtest,,,{'pnl': 0.0}
2023-06-20 00:00:00,SPY,buy,0.2595592991624329,437.22371067504884,backtest,,,{'pnl': 0.0}
2023-06-21 00:00:00,SPY,buy,0.25725639702531566,434.9834964416504,backtest,,,{'pnl': 0.0}
2023-06-22 00:00:00,SPY,sell,-0.1803231224445625,436.4663587646484,backtest,,,{'pnl': 8.359697096437108}
2023-06-23 00:00:00,SPY,buy,0.380927428160291,433.25331245422365,backtest,,,{'pnl': 0.0}
2023-06-26 00:00:00,SPY,buy,0.2062368099481091,431.4831464416504,backtest,,,{'pnl': 0.0}
